model_path,model_id,revision,param_name,layer_index,block_type,shape,rows,cols,design_rank,actual_rank,rank_ratio,svd_90_percent_rank,svd_90_percent_ratio,mean,std,var,min,max,sparsity,dtype,created_at
data/models,Qwen/Qwen3-4B,,model.layers.34.self_attn.q_norm.weight,34,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.675910472869873,0.5675446391105652,0.32210689783096313,0.00811767578125,4.71875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.34.self_attn.q_proj.weight,34,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1254,0.48984375,1.0995079719577916e-05,0.022355468943715096,0.0004997669602744281,-0.392578125,0.443359375,7.62939453125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.34.self_attn.v_proj.weight,34,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,686,0.669921875,2.4209100956795737e-05,0.02815275266766548,0.0007925775134935975,-0.2421875,0.25390625,1.1444091796875e-06,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.35.mlp.gate_proj.weight,35,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1855,0.724609375,5.084800795884803e-05,0.025302287191152573,0.0006402057479135692,-0.69140625,0.83984375,4.417017886513158e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.35.self_attn.k_norm.weight,35,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.856013298034668,1.1429564952850342,1.306349515914917,-0.005096435546875,8.75,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.35.self_attn.k_proj.weight,35,k_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,614,0.599609375,-4.3619093048619106e-05,0.021703999489545822,0.0004710635985247791,-0.57421875,0.609375,7.62939453125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.35.self_attn.o_proj.weight,35,o_proj,"(2560, 4096)",2560,4096,2560,2560,1.0,1433,0.559765625,-4.113527211302426e-06,0.0233025960624218,0.0005430109449662268,-0.498046875,0.54296875,3.814697265625e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.35.self_attn.q_norm.weight,35,norm,"(128,)",1,128,1,1,1.0,1,1.0,1.6683692932128906,0.5766758918762207,0.33255505561828613,0.064453125,3.984375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.35.self_attn.q_proj.weight,35,q_proj,"(4096, 2560)",4096,2560,2560,2560,1.0,1419,0.554296875,-5.775596036983188e-06,0.022618982940912247,0.0005116183892823756,-0.322265625,0.298828125,4.76837158203125e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.35.self_attn.v_proj.weight,35,v_proj,"(1024, 2560)",1024,2560,1024,1024,1.0,719,0.7021484375,2.683346735921077e-07,0.026464072987437248,0.0007003471837379038,-0.1982421875,0.2236328125,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.35.input_layernorm.weight,35,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,3.9173736572265625,1.1833163499832153,1.4002376794815063,0.2109375,17.375,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.35.mlp.down_proj.weight,35,other,"(2560, 9728)",2560,9728,2560,2560,1.0,1879,0.733984375,4.617172422172189e-08,0.022750988602638245,0.0005176074919290841,-0.68359375,0.75,5.220112047697369e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.35.mlp.up_proj.weight,35,other,"(9728, 2560)",9728,2560,2560,2560,1.0,1858,0.72578125,7.804153028700966e-06,0.025942081585526466,0.0006729915621690452,-0.85546875,0.625,3.212376644736842e-07,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.layers.35.post_attention_layernorm.weight,35,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,1.8629744052886963,0.6328149437904358,0.4004547595977783,-0.01190185546875,23.875,0.0,float32,2025-09-02T08:17:32.635882
data/models,Qwen/Qwen3-4B,,model.norm.weight,,norm,"(2560,)",1,2560,1,1,1.0,1,1.0,2.7599704265594482,0.45465123653411865,0.20670774579048157,-0.0220947265625,9.75,0.0,float32,2025-09-02T08:17:32.635882
